distance_km,avg_speed_kmh,vehicle_load_kg,engine_size,vehicle_age,fuel_consumption_liters
422,78,10282,2.5,25,49.629310000000004
279,70,24270,4.0,25,36.45755
762,76,26326,4.0,25,112.01876250000001
657,68,28427,2.5,25,90.90174705882353
813,79,26531,4.0,25,112.48572352941177
375,51,29831,4.0,25,51.88455882352942
721,72,18192,4.7,25,113.05760666666667
656,64,29354,4.0,25,96.43610000000001
622,57,20983,4.7,25,97.53374666666667
299,69,10871,2.5,25,43.95486875
602,57,23162,4.0,25,94.39761333333334
775,46,9760,2.5,25,107.22808823529412
579,54,25744,4.0,25,85.11661875
730,69,6980,1.8,25,74.65360869565217
531,44,22971,1.8,25,56.77114090909091
517,44,29976,2.0,25,67.55753888888889
852,72,27987,2.0,25,105.47311578947368
736,45,18064,2.0,25,96.17475555555555
288,79,25021,2.0,25,35.65288421052632
803,43,28684,4.0,25,145.2874076923077
710,52,28548,4.0,25,128.46084615384615
241,65,6147,4.6,25,47.23800833333334
588,59,10550,3.0,25,69.15174
280,71,28769,3.0,25,34.66252631578948
601,71,17140,4.0,25,78.53400555555555
306,76,7450,4.0,25,37.88118947368421
310,40,12138,4.7,25,56.08853846153846
476,64,24777,3.0,25,58.92629473684211
413,64,19636,3.0,25,53.96762777777778
705,40,21328,3.0,25,87.27528947368423
320,42,11357,4.0,25,39.614315789473686
333,78,14065,4.6,25,43.513850000000005
570,60,27048,3.0,25,74.48316666666666
456,64,13565,3.0,25,59.586533333333335
896,60,6194,3.9,25,123.96950588235293
379,42,11487,3.9,25,52.43799411764706
247,79,24911,3.0,25,32.27603888888889
798,68,24865,5.4,25,144.38275384615386
218,74,17588,5.4,25,39.44290769230769
245,61,10615,4.6,25,32.014694444444444
650,62,12458,3.5,25,95.5540625
255,52,20084,2.0,25,27.26297727272727
856,73,13016,2.5,25,100.66988
291,62,7057,2.0,25,27.378444
281,74,16304,2.5,25,31.473338095238095
278,58,23801,2.5,25,32.694190000000006
861,54,21509,2.5,25,92.05264090909091
482,54,7832,3.0,25,66.68895294117647
510,65,9478,3.0,25,66.64283333333333
359,78,27854,3.0,25,56.29359333333334
515,42,9618,3.0,25,71.25479411764707
867,56,19142,4.0,25,127.45441875
355,69,22393,4.0,25,46.38863888888889
667,67,8778,4.0,25,104.59004666666668
661,73,5941,4.0,25,97.17113125
316,55,8603,2.3,25,37.163180000000004
865,80,8980,2.5,25,101.728325
563,50,20318,2.5,25,73.5684611111111
830,63,9368,1.8,25,88.73831818181817
665,62,19300,1.8,25,65.17277083333333
383,64,13693,1.8,25,39.16757826086957
859,76,17010,1.6,25,77.7097653846154
365,52,20846,1.8,25,37.326804347826084
274,58,6250,1.6,25,23.869459259259262
471,73,28393,1.8,25,44.31356400000001
890,41,15580,2.3,25,95.15313636363636
702,47,23703,2.8,25,78.62734285714286
762,44,10910,4.3,25,99.57223333333333
786,50,27922,5.0,25,108.75003529411764
855,41,24579,3.2,25,95.76407142857144
542,77,7957,3.2,25,63.74191
899,71,27722,4.3,25,111.29146842105263
834,63,18894,4.3,25,108.98063333333333
450,51,29295,3.2,25,50.40214285714286
329,77,8274,3.2,25,38.692045
557,55,15450,3.2,25,62.386652380952384
891,63,20088,3.2,25,104.78605499999999
607,80,8048,4.3,25,79.31803888888889
694,56,6906,4.3,25,90.68652222222222
821,71,7939,5.5,25,113.59259411764705
681,59,16670,3.2,25,100.11125625000001
277,74,13732,4.3,25,43.435446666666664
713,69,19431,5.5,25,119.78909285714286
520,61,29999,4.3,25,67.94955555555555
489,70,14049,5.0,25,67.65746470588236
496,76,25561,5.0,25,68.62597647058824
880,63,16028,6.0,25,147.84628571428573
674,63,11458,2.3,25,72.0597909090909
222,52,6752,2.3,25,23.73482727272727
371,64,28831,2.5,25,41.55376666666667
517,70,23050,2.0,25,48.641428000000005
392,75,6863,2.5,25,43.90586666666667
880,53,9461,4.6,25,114.99155555555555
317,59,19136,5.0,25,49.70771333333333
205,78,15605,4.0,25,30.136281250000003
682,67,10212,5.0,25,106.94214666666667
331,64,7118,4.0,25,48.65906875
292,77,17613,2.0,25,29.86144347826087
721,50,10626,2.5,25,80.75543333333334
762,57,14541,2.0,25,71.692008
493,78,12358,2.5,25,55.21834761904763
840,58,19549,3.0,25,98.7882
591,42,14262,3.0,25,69.504555
448,80,23137,3.0,25,52.687039999999996
813,66,28523,3.0,25,100.64512105263158
794,62,11360,3.3,25,103.75374444444444
616,74,19636,3.5,25,80.4940888888889
342,77,16679,2.4,25,38.30562857142857
436,52,18213,2.4,25,48.834076190476196
486,65,25649,3.0,25,57.15603
476,53,6388,2.4,25,48.678243478260875
586,74,16591,3.0,25,65.63479047619049
581,80,17969,2.4,25,65.07476666666668
649,45,25102,3.0,25,76.32564500000001
490,47,11914,1.5,25,41.161750000000005
368,79,10521,1.8,25,34.622912
642,54,22394,1.5,25,48.71123225806452
855,47,15875,1.8,25,74.48316666666666
383,55,5425,3.0,25,56.303393750000005
244,68,17216,3.5,25,35.869525
467,73,19743,3.0,25,73.22871333333333
675,68,11918,3.0,25,93.39220588235294
452,74,12008,3.5,25,66.446825
595,49,13408,3.0,25,82.32350000000001
488,40,11313,3.5,25,76.52165333333333
411,44,13801,2.4,25,50.87963684210526
888,42,17645,3.0,25,122.86263529411764
220,78,5185,2.4,25,25.8731
515,53,18157,3.0,25,71.25479411764707
763,66,14015,2.4,25,85.45963333333333
637,68,15169,2.4,25,62.42865416666667
622,40,21273,2.4,25,77.00032631578948
432,57,17966,2.4,25,48.38605714285714
322,42,22568,2.4,25,44.55154117647059
811,65,29759,3.3,25,127.17020666666667
413,60,24992,3.3,25,60.713581250000004
846,63,19477,3.3,25,132.65844
799,59,8766,3.3,25,125.28852666666667
239,68,14811,3.0,25,28.107595
531,57,9326,3.0,25,59.47452857142857
847,42,29019,3.3,25,132.81524666666667
381,72,21262,3.3,25,56.009381250000004
464,57,7435,3.3,25,72.75829333333333
893,76,5734,3.3,25,140.02835333333334
732,60,5157,3.3,25,95.65206666666667
631,58,10304,1.8,25,57.083657692307696
395,62,24876,2.0,25,40.39476086956522
708,59,24638,1.8,25,64.04949230769232
646,63,21378,2.0,25,63.31069166666667
727,58,12764,2.4,25,89.99877368421053
401,65,22459,3.3,25,58.949506250000006
804,72,10122,3.3,25,118.19302499999999
332,71,19412,3.3,25,52.05981333333333
338,74,15053,3.3,25,53.00065333333334
868,64,13190,2.4,25,88.76620869565218
692,72,29225,3.4,25,77.50729523809525
269,63,28135,2.4,25,27.50934347826087
214,48,26519,4.3,25,31.4593375
411,76,27757,3.5,25,48.335655
259,76,26383,3.4,25,32.06283684210527
451,50,7964,2.0,25,48.218050000000005
645,60,18578,2.4,25,75.855225
201,56,18617,2.0,25,17.510077777777777
535,55,29406,2.0,25,52.432229166666666
218,44,10125,2.0,25,18.99102962962963
760,49,6133,3.5,25,99.3108888888889
277,52,9238,2.4,25,32.576585
671,45,27410,3.0,25,83.06626842105264
227,76,10786,3.3,25,28.1014052631579
759,55,27956,3.8,25,99.18021666666668
807,45,13357,3.3,25,99.90235263157896
364,68,19595,3.8,25,42.80822
657,64,27477,3.8,25,81.33314210526316
375,62,16948,3.8,25,44.101875
784,50,29696,5.7,25,102.44702222222222
228,68,24381,3.8,25,25.537085714285716
868,60,17700,5.7,25,107.45383157894737
478,65,16403,2.4,25,48.882773913043486
482,80,15167,3.4,25,53.986295238095245
678,76,11311,2.4,25,69.33581739130436
718,50,8155,3.1,25,80.41941904761906
504,77,21804,3.8,25,56.45040000000001
893,63,14921,3.8,25,110.54870000000001
308,56,7835,3.4,25,38.128778947368424
523,48,25747,2.2,25,55.915831818181815
405,47,7085,2.2,25,41.41741304347826
433,69,12069,2.4,25,44.280839130434785
657,46,28854,2.2,25,64.3887375
386,76,7385,2.4,25,37.82960833333333
681,62,23761,3.4,25,94.22235882352942
606,48,24241,3.4,25,83.84544705882354
708,58,17292,3.4,25,92.51593333333332
719,47,6455,3.4,25,93.95332777777777
252,53,18682,2.7,25,32.9294
597,67,18182,2.7,25,70.210185
398,74,6890,3.2,25,55.06681176470588
590,46,19438,3.2,25,77.0966111111111
848,45,13841,4.6,25,94.9800380952381
697,69,7428,6.7,25,136.61780833333333
371,76,11209,2.0,25,43.631455
285,55,23701,2.0,25,33.517425
757,40,29622,2.0,25,80.93362272727273
385,56,13048,2.0,25,41.161750000000005
355,46,28731,2.0,25,41.749775
692,74,23499,2.0,25,81.38266
720,44,12282,2.0,25,76.97781818181818
826,66,12193,2.0,25,88.31066363636364
865,69,20918,2.3,25,96.88411904761907
329,74,15446,2.3,25,36.84956666666667
280,55,21456,2.3,25,32.9294
583,45,8457,2.3,25,72.17233157894738
858,55,23406,3.0,25,106.21588421052633
494,47,21296,2.3,25,55.330352380952384
468,59,9085,2.3,25,55.039139999999996
844,70,15269,2.3,25,99.25862000000001
761,59,12588,2.3,25,94.20779473684212
734,48,18832,3.0,25,90.86533684210526
577,69,22927,2.3,25,64.62674761904763
575,52,20223,2.3,25,67.62287500000001
287,65,25880,2.2,25,29.350117391304348
823,41,10783,3.0,25,96.788915
310,80,15228,2.2,25,30.381291666666666
783,63,9749,2.2,25,80.07366521739131
353,52,10045,3.0,25,41.514565000000005
662,55,5847,1.9,25,57.67000740740741
768,57,22318,1.9,25,69.4774153846154
355,55,6395,1.9,25,28.792948275862074
824,41,27958,1.9,25,71.7826074074074
517,40,21922,1.9,25,45.03835925925926
758,49,29646,1.9,25,68.57276153846155
437,64,19113,1.9,25,35.443713793103456
533,53,29831,1.9,25,46.4321962962963
305,56,15386,1.9,25,26.57001851851852
681,57,5901,1.9,25,61.60692692307693
898,46,23267,1.9,25,78.2291037037037
870,60,13331,2.5,25,97.44414285714286
581,68,24086,2.5,25,65.07476666666668
888,66,15860,2.5,25,94.93930909090908
460,43,16110,2.5,25,51.52219047619048
492,51,25543,2.5,25,55.10634285714286
534,61,14486,2.5,25,59.81054285714286
854,79,16074,2.5,25,95.65206666666667
675,73,22800,2.5,25,75.60321428571429
424,65,16264,1.6,25,38.35732307692308
754,67,16524,1.8,25,68.21090000000001
653,58,26347,1.6,25,52.96280344827587
862,70,26257,1.8,25,75.09297037037037
495,53,26505,1.6,25,44.780365384615386
774,62,7582,1.8,25,70.02020769230771
841,56,21742,1.6,25,70.64700357142857
662,62,6500,1.8,25,59.88808461538462
413,56,13119,2.5,25,53.96762777777778
784,47,23322,2.5,25,102.44702222222222
815,77,5814,2.5,25,112.76244117647059
357,49,13787,2.5,25,46.64998333333333
471,69,19539,1.3,25,39.56568214285714
437,46,10066,1.3,25,30.23140294117647
502,41,29802,1.6,25,51.33713913043478
869,61,16187,2.0,25,97.3321380952381
820,44,25219,1.6,25,80.36341666666667
720,42,26296,2.0,25,80.64342857142857
520,48,11086,1.6,25,55.595090909090914
258,44,11294,2.0,25,28.897228571428574
557,59,16510,1.6,25,56.961726086956524
847,68,19129,2.0,25,94.86803333333333
450,45,7064,2.0,25,50.40214285714286
635,43,23735,2.0,25,71.12302380952381
345,75,19200,2.0,25,38.64164285714286
551,60,12364,2.0,25,61.71462380952382
769,56,6364,2.7,25,95.19815263157896
888,54,16020,3.4,25,122.86263529411764
444,66,22468,2.7,25,58.01846666666666
759,78,21650,2.7,25,99.18021666666668
500,58,29535,3.4,25,73.503125
637,42,18408,2.7,25,88.13457058823529
299,67,18594,3.4,25,43.95486875
679,61,14462,3.0,25,72.5943590909091
614,45,13226,2.2,25,62.79084347826087
364,70,9881,3.0,25,42.80822
837,44,5067,2.2,25,82.0294875
501,52,21572,3.0,25,56.11438571428572
320,73,25520,2.2,25,34.212363636363634
287,49,17895,2.2,25,29.350117391304348
416,79,22066,3.0,25,48.923680000000004
772,79,18232,2.2,25,75.65921666666667
378,67,16146,3.0,25,42.33780000000001
362,60,8138,2.2,25,37.02000869565217
792,76,18234,3.0,25,98.04543157894737
369,75,14523,1.8,25,33.381726923076926
500,67,8190,1.8,25,51.13260869565218
573,52,5852,1.8,25,49.91678888888889
402,75,21042,1.8,25,41.11061739130435
246,40,12353,1.8,25,22.254484615384616
662,48,28621,1.8,25,55.61036428571428
869,59,17188,1.8,25,68.13249666666667
607,56,23078,1.5,25,47.59082333333334
393,42,14499,1.5,25,28.886728125
626,71,18930,4.7,25,113.26266153846154
516,74,7595,1.8,25,50.570150000000005
678,45,26851,2.0,25,69.33581739130436
620,45,6218,2.0,25,63.404434782608696
468,64,27283,2.0,25,52.41822857142857
680,67,13675,2.0,25,76.1632380952381
462,78,26067,2.0,25,47.246530434782606
625,40,28831,2.0,25,63.91576086956522
365,79,29384,2.0,25,39.02347727272727
891,55,12759,2.0,25,99.79624285714286
627,59,16741,3.0,25,77.61930000000001
596,63,21665,2.4,25,70.09258
415,54,13821,2.7,25,54.22897222222222
306,49,7466,3.4,25,42.337799999999994
297,51,9175,2.4,25,33.265414285714286
681,76,9921,3.4,25,84.30421578947369
698,74,15921,2.7,25,91.2092111111111
429,66,11556,3.4,25,63.06568125
456,52,23765,2.7,25,63.09162352941176
242,69,7936,3.4,25,35.5755125
441,42,18514,3.4,25,64.82975625
753,74,15497,4.7,25,118.07542000000001
294,51,28290,3.4,25,43.219837500000004
387,68,16630,3.4,25,60.684180000000005
584,69,28697,4.7,25,98.11617142857143
599,61,11139,3.4,25,93.92719333333335
705,56,24833,2.0,25,75.37411363636363
366,66,18752,2.0,25,35.869525
324,61,28958,2.8,25,50.80536
872,46,19098,2.8,25,146.50222857142856
286,50,15258,1.8,25,30.5773
688,55,24385,1.9,25,49.03772121212121
425,75,10999,2.0,25,45.438295454545454
856,61,10074,1.8,25,83.89156666666668
544,79,26932,1.9,25,33.67216842105263
717,76,25731,2.0,25,70.26898750000001
230,42,11119,1.8,25,24.590136363636365
495,74,18083,2.0,25,52.922250000000005
613,77,16825,1.8,25,60.07655416666667
334,80,12050,2.0,25,32.73339166666667
724,77,27326,2.8,25,81.09144761904763
203,63,16149,1.8,25,21.70346818181818
377,73,15977,1.9,25,26.870960606060606
458,74,13412,2.0,25,48.96644545454546
851,50,20508,2.8,25,105.34932105263158
264,54,26039,1.8,25,25.8731
562,53,26561,1.9,25,34.786321052631585
216,56,25192,2.0,25,21.168899999999997
399,60,29200,2.8,25,46.924395000000004
743,67,12874,1.8,25,79.43683181818182
411,77,27221,1.9,25,29.294336363636365
634,61,20377,2.0,25,67.78324545454547
472,73,22163,1.8,25,46.25796666666667
489,40,23646,1.9,25,30.26781315789474
682,62,12885,2.0,25,66.83884166666667
433,71,9731,1.8,25,48.498061904761904
607,43,22423,2.8,25,75.1434052631579
893,80,20012,1.8,25,87.51772083333333
345,45,29339,2.8,25,38.64164285714286
761,55,12566,2.8,25,99.44156111111111
629,49,7280,1.8,25,70.45099523809525
631,74,19360,2.8,25,78.11447894736843
814,63,22772,1.8,25,79.77539166666668
744,49,28465,2.8,25,83.33154285714286
696,51,28546,2.8,25,90.94786666666667
288,72,13119,2.3,25,35.65288421052632
610,66,8508,2.4,25,75.51478947368422
440,64,7118,2.3,25,51.7462
422,49,17247,2.3,25,49.629310000000004
864,64,22966,2.4,25,101.61072
667,71,19360,2.3,25,74.70717619047619
768,65,29276,1.9,25,86.01965714285714
521,43,8445,2.3,25,61.27220500000001
574,48,7818,2.4,25,67.50527
311,66,22060,2.4,25,34.83348095238095
726,48,15334,2.3,25,81.31545714285716
611,65,14605,2.4,25,65.32423181818181
468,50,11363,2.4,25,57.935936842105264
825,77,10387,2.8,25,107.80458333333334
451,71,18805,2.9,25,55.83142631578948
573,69,27133,1.9,25,64.17872857142858
853,78,18377,2.4,25,105.59691052631581
825,48,27720,2.4,25,107.80458333333334
649,50,20906,2.3,25,76.32564500000001
736,62,17183,2.4,25,86.55728
567,56,15414,2.4,25,63.5067
454,71,5111,2.3,25,50.850161904761904
662,50,8379,2.4,25,70.77682727272727
467,61,25257,3.2,24,54.921535000000006
325,71,28891,3.2,24,38.221624999999996
592,48,8151,3.5,24,77.35795555555555
533,56,12645,1.8,24,54.50736086956522
764,64,26990,1.8,24,74.87518333333334
567,55,23328,1.8,24,55.568362500000006
754,72,23884,3.5,24,104.32255294117647
877,41,13604,3.0,24,114.59953888888889
753,78,17260,3.2,24,98.39618333333334
655,51,7651,1.8,24,73.36311904761905
887,73,21308,2.8,24,109.80593157894738
266,64,29761,1.8,24,27.202547826086956
265,53,14768,1.8,24,31.165325000000003
794,48,8158,2.8,24,103.75374444444444
816,69,28775,1.8,24,87.24152727272727
599,51,9077,2.8,24,74.15304736842106
486,49,5050,1.8,24,57.15603
385,63,20485,2.8,24,50.30880555555555
483,73,22553,1.8,24,51.639286363636366
715,51,17642,2.8,24,88.51323684210527
849,65,28996,2.8,24,110.94071666666667
890,71,19698,2.8,24,116.29827777777778
436,74,26787,2.7,24,56.97308888888889
217,52,29611,2.8,24,28.355872222222224
613,58,29852,4.2,24,80.10207222222222
208,52,10815,2.7,24,27.179822222222224
619,61,21025,4.2,24,80.88610555555555
228,62,12153,4.2,24,29.793266666666668
855,40,11325,2.7,24,125.69034375000001
547,47,27998,2.7,24,80.41241875
860,78,10931,2.7,24,112.3781111111111
775,73,21025,2.7,24,101.27097222222223
649,52,22272,2.7,24,84.80627222222222
579,80,5403,2.7,24,75.65921666666667
898,49,17801,4.2,24,140.81238666666667
565,42,12976,1.8,24,57.779847826086964
426,67,8985,1.8,24,47.71402857142857
317,66,21260,1.8,24,35.50550952380953
611,60,11549,1.8,24,65.32423181818181
555,50,27530,1.8,24,62.16264285714286
453,63,10128,6.8,24,88.791775
742,51,17801,6.8,24,145.43818333333334
872,46,20597,6.8,24,170.91926666666666
643,71,23971,6.8,24,126.03335833333334
880,49,5289,6.8,24,172.48733333333334
280,67,23612,2.5,24,32.9294
245,65,20674,2.5,24,27.441166666666668
248,68,15505,2.5,24,30.701094736842105
648,66,17370,2.5,24,76.20804
606,49,17028,2.5,24,71.26863
482,43,19593,2.5,24,53.986295238095245
672,61,14861,2.5,24,79.03056000000001
615,49,15438,2.5,24,68.88292857142858
799,43,26795,2.5,24,98.91199473684212
320,46,5647,2.5,24,37.6336
202,62,24538,2.5,24,25.006536842105266
515,42,5265,2.5,24,60.566575
659,63,8488,3.0,24,77.501695
426,76,20332,3.0,24,47.71402857142857
278,69,16109,3.0,24,34.41493684210527
856,80,24162,3.0,24,100.66988
743,51,26340,3.0,24,87.380515
270,60,29594,3.0,24,30.24128571428572
396,56,16793,3.0,24,51.7462
257,42,25850,3.0,24,30.224485
623,54,28936,2.5,24,73.267915
668,75,19138,2.5,24,74.81918095238096
823,71,8827,2.5,24,101.88306842105263
247,48,5642,2.5,24,29.048434999999998
634,79,19022,3.0,24,78.48586315789474
384,61,5816,3.0,24,43.00982857142857
364,75,7191,4.4,24,53.510275
530,71,27310,4.4,24,69.25627777777778
529,44,7668,4.4,24,77.76630625000001
320,80,16819,4.4,24,47.042
412,43,16783,4.4,24,60.566575
706,44,12559,4.4,24,92.25458888888889
752,46,24756,4.4,24,98.26551111111112
367,50,15122,5.4,24,61.65862142857142
745,78,12008,3.2,24,97.35080555555557
626,45,13720,3.2,24,81.8008111111111
420,68,9062,3.2,24,58.11070588235294
209,56,17626,3.2,24,28.91699411764706
319,67,28276,4.9,24,50.02132666666667
834,77,16775,3.0,24,122.60321250000001
446,58,27454,3.0,24,65.56478750000001
559,51,12502,4.4,24,93.91599285714284
420,77,25276,3.0,24,61.742625
705,58,24184,3.0,24,103.63940625000001
257,72,22314,3.0,24,30.224485
659,44,15790,3.0,24,73.8111380952381
327,40,26633,3.0,24,40.480878947368424
898,74,9193,2.5,24,105.60929
285,74,25419,2.5,24,33.517425
303,70,17367,3.0,24,33.93744285714286
342,75,9383,4.9,24,53.627880000000005
404,79,16086,3.1,24,45.249923809523814
840,74,27696,3.8,24,98.7882
237,79,8150,3.8,24,27.872384999999998
562,51,25742,3.8,24,66.09401
820,57,28250,3.8,24,91.84390476190478
508,67,7577,3.8,24,59.743339999999996
251,52,9880,3.0,24,32.79872777777778
200,69,9305,4.6,24,26.134444444444444
210,79,25434,4.6,24,27.441166666666668
839,56,19951,4.6,24,109.63399444444445
413,48,24532,4.3,24,57.14219411764706
755,78,17602,4.3,24,104.46091176470588
717,61,27538,4.3,24,112.43038
867,54,13060,4.3,24,135.95138
614,68,10126,4.3,24,84.95231764705882
207,55,23330,4.3,24,30.43029375
204,59,18242,4.3,24,31.988560000000003
561,64,6572,4.3,24,94.25200714285715
893,79,18823,3.8,24,100.02025238095239
311,63,21583,5.7,24,38.50016315789474
472,55,23761,3.8,24,52.86624761904763
621,55,9068,5.7,24,73.032705
464,64,13281,2.2,24,47.45106086956522
657,40,21974,2.2,24,64.3887375
411,72,11198,2.4,24,46.03395714285714
277,46,27415,2.2,24,27.14715416666667
865,77,26724,2.4,24,88.45941304347826
420,67,13283,2.2,24,42.95139130434782
568,78,16849,5.7,24,70.31541052631579
546,67,29515,5.7,24,64.21233000000001
224,71,17348,4.3,24,37.633599999999994
619,63,15356,5.0,24,103.99642142857142
553,47,21973,5.7,24,100.05471538461539
616,71,25022,3.4,24,65.8588
714,67,24698,3.8,24,79.9714
414,42,22169,3.8,24,48.688469999999995
311,46,29459,3.1,24,34.83348095238095
758,45,18385,3.1,24,84.89960952380952
627,68,17308,1.3,24,52.67023928571429
898,53,15080,3.4,24,96.00844545454545
761,79,9045,3.8,24,85.23562380952382
415,58,25168,1.8,24,36.152648148148145
612,64,22561,1.8,24,47.98284
579,76,6277,1.8,24,43.93115806451613
801,57,7965,4.3,24,110.82541764705883
431,43,13493,4.3,24,63.359693750000005
457,40,7344,2.2,24,56.57419473684211
864,72,12658,2.2,24,92.37338181818183
455,67,18060,4.3,24,71.34703333333334
602,80,10163,4.3,24,101.14029999999998
623,58,24599,4.3,24,86.19754705882353
264,72,13187,4.8,24,38.809650000000005
389,54,17706,5.3,24,60.99779333333334
802,62,21445,4.3,24,117.89901250000001
372,68,5857,4.8,24,54.686325000000004
827,78,22724,4.3,24,129.67911333333333
760,53,26938,4.8,24,127.68542857142856
426,69,17983,5.3,24,71.57104285714286
780,41,26399,4.3,24,131.0455714285714
587,52,22358,4.8,24,98.62019285714285
600,79,9637,5.3,24,100.80428571428571
837,67,25036,5.3,24,151.43905384615385
412,70,24687,4.8,24,64.60434666666667
252,51,23095,5.3,24,42.337799999999994
823,52,22173,4.8,24,138.26987857142856
